CONSECUTIVO;ANIO _ MATRICULA;PERIODO_ MATRICULA;CODIGO_INSTITUCION;ID_SEXO;MUNICIPIO_ PRO;CODIGO _ PROGRAMA;PROGRAMA;ANIO_NACIMIENTO;PAIS NACIMIENTO;CIUDAD NACIMIENTO;ANIO_ PRIMER CURSO;PERIODO _PRIMER CURSO
8504;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;04/01/1984 12:00:00 AM;170;5001;2024;1
8506;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;05/11/1985 12:00:00 AM;170;5001;2024;1
8507;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;04/25/1967 12:00:00 AM;170;5001;2023;2
8508;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;10/22/1984 12:00:00 AM;170;27001;2024;1
8509;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;03/27/1984 12:00:00 AM;170;5001;2023;2
8510;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/22/1982 12:00:00 AM;170;5001;2023;2
8511;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;03/20/1977 12:00:00 AM;170;5001;2023;2
8512;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;06/17/1977 12:00:00 AM;170;5001;2022;1
8513;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/10/1982 12:00:00 AM;170;5667;2023;2
8515;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;03/18/2000 12:00:00 AM;170;5001;2021;2
8516;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/31/2002 12:00:00 AM;170;5001;2022;2
8517;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;02/28/2002 12:00:00 AM;170;5001;2022;1
8518;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;06/17/2003 12:00:00 AM;170;5001;2022;1
8519;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/18/2003 12:00:00 AM;170;5001;2023;1
8520;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;04/24/2002 12:00:00 AM;170;5001;2023;1
8521;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/17/2001 12:00:00 AM;170;5001;2023;2
8522;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;11/03/2001 12:00:00 AM;170;5001;2023;1
8524;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;12/14/2002 12:00:00 AM;170;5001;2020;2
8525;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;12/27/2002 12:00:00 AM;170;5001;2023;2
8526;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;04/02/2002 12:00:00 AM;170;5001;2022;2
8527;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/04/2000 12:00:00 AM;170;5001;2023;1
8528;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/05/2003 12:00:00 AM;170;5001;2023;2
8529;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/11/2003 12:00:00 AM;170;5001;2021;2
8530;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;10/23/2003 12:00:00 AM;170;5001;2022;1
8531;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;10/16/2003 12:00:00 AM;170;5380;2023;2
8533;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;06/21/2001 12:00:00 AM;170;5001;2023;1
8534;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;12/24/2002 12:00:00 AM;170;5001;2024;1
8535;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/22/2003 12:00:00 AM;170;5001;2022;1
8536;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;05/03/2003 12:00:00 AM;170;5001;2023;1
8537;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/02/2003 12:00:00 AM;170;5001;2023;2
8538;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;12/13/2003 12:00:00 AM;170;5001;2023;2
8539;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/25/2001 12:00:00 AM;170;5088;2023;2
8540;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/04/2001 12:00:00 AM;170;5088;2021;2
8542;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;04/30/2003 12:00:00 AM;170;5088;2024;1
8543;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/22/2003 12:00:00 AM;170;5001;2024;1
8544;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;02/27/2000 12:00:00 AM;170;5088;2024;1
8545;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/02/2001 12:00:00 AM;170;5001;2021;2
8546;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/15/2001 12:00:00 AM;170;5001;2024;1
8547;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/07/2002 12:00:00 AM;170;5631;2023;2
8548;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;11/17/2002 12:00:00 AM;170;5001;2021;1
8550;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;02/21/2003 12:00:00 AM;170;5001;2024;1
8551;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/26/2003 12:00:00 AM;170;5001;2024;1
8552;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;10/06/2002 12:00:00 AM;170;5001;2023;1
8553;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/10/2003 12:00:00 AM;170;5001;2022;2
8554;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;10/21/2003 12:00:00 AM;170;5001;2023;2
8555;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/27/2000 12:00:00 AM;170;5001;2022;1
8556;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;02/22/2000 12:00:00 AM;170;5001;2023;2
8557;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/15/2003 12:00:00 AM;170;5631;2022;1
8559;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;04/11/2003 12:00:00 AM;170;5001;2023;2
8560;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;06/07/2000 12:00:00 AM;170;5129;2024;1
8561;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/09/2000 12:00:00 AM;170;5001;2023;2
8562;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;02/22/2002 12:00:00 AM;170;5266;2023;2
8563;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/29/2002 12:00:00 AM;170;5266;2022;1
8564;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;05/15/2002 12:00:00 AM;170;5266;2021;2
8565;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/10/2003 12:00:00 AM;170;5001;2023;2
8566;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/08/2000 12:00:00 AM;170;5045;2024;1
8568;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/13/2000 12:00:00 AM;170;5001;2023;2
8569;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;11/30/2003 12:00:00 AM;170;5045;2024;1
8570;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/12/2002 12:00:00 AM;170;11001;2022;1
8571;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;02/06/2003 12:00:00 AM;170;5001;2023;2
8572;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;10/10/2000 12:00:00 AM;170;5001;2024;1
8573;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;04/06/2003 12:00:00 AM;170;5001;2021;2
8574;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/26/2003 12:00:00 AM;170;5001;2022;2
8575;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/21/2001 12:00:00 AM;170;5001;2023;1
8577;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;05/20/2002 12:00:00 AM;170;5360;2022;2
8578;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/23/2002 12:00:00 AM;170;5360;2023;1
8579;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/20/2002 12:00:00 AM;170;5360;2020;1
8580;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/01/2003 12:00:00 AM;170;5360;2023;1
8581;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;11/28/2001 12:00:00 AM;170;5360;2024;1
8582;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/29/2003 12:00:00 AM;170;5360;2022;2
8583;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/06/2002 12:00:00 AM;170;5266;2021;1
8584;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/06/2002 12:00:00 AM;170;5001;2021;2
8586;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;04/26/2001 12:00:00 AM;170;5360;2019;1
8587;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;05/12/1999 12:00:00 AM;170;5321;2023;2
8588;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;03/07/2002 12:00:00 AM;170;5266;2022;1
8589;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;03/20/2001 12:00:00 AM;170;5631;2021;1
8590;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/05/2002 12:00:00 AM;170;5001;2023;2
8591;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;04/02/2001 12:00:00 AM;170;5360;2022;1
8592;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/26/2002 12:00:00 AM;170;5615;2024;1
8593;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;06/02/2002 12:00:00 AM;170;5664;2023;2
8595;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;06/09/2000 12:00:00 AM;170;5756;2021;1
8596;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/03/2002 12:00:00 AM;170;17380;2020;1
8597;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;12/19/2001 12:00:00 AM;170;19001;2022;2
8598;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/10/1999 12:00:00 AM;170;20001;2021;2
8599;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/25/2002 12:00:00 AM;170;52678;2021;2
8600;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;06/02/2002 12:00:00 AM;170;94001;2023;1
8601;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;06/19/2001 12:00:00 AM;170;86568;2024;1
8602;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/31/2004 12:00:00 AM;170;5001;2024;1
8604;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/08/2003 12:00:00 AM;170;5001;2021;1
8605;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;02/24/2000 12:00:00 AM;170;5001;2023;1
8606;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;06/07/2000 12:00:00 AM;170;5001;2020;2
8607;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;06/24/2000 12:00:00 AM;170;52678;2024;1
8608;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/10/2001 12:00:00 AM;170;5360;2023;1
8609;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;05/13/2003 12:00:00 AM;170;5088;2023;2
8610;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;11/26/2003 12:00:00 AM;170;5690;2023;1
8612;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/24/2001 12:00:00 AM;170;5030;2022;2
8613;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/15/2002 12:00:00 AM;170;19807;2022;2
8614;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/23/2001 12:00:00 AM;170;5756;2024;1
8615;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;03/13/2002 12:00:00 AM;170;5376;2022;1
8616;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;04/06/2000 12:00:00 AM;170;5579;2019;2
8617;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;11/28/2001 12:00:00 AM;170;17380;2021;2
8618;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;03/12/2004 12:00:00 AM;170;5001;2023;1
8619;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;10/16/2005 12:00:00 AM;170;5001;2024;1
8621;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/15/2006 12:00:00 AM;170;5001;2023;1
8622;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;05/21/2006 12:00:00 AM;170;5001;2024;1
8623;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/19/2005 12:00:00 AM;170;5001;2024;1
8624;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/18/2005 12:00:00 AM;170;5001;2023;1
8625;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;03/03/2005 12:00:00 AM;170;5001;2023;1
8626;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/08/2004 12:00:00 AM;170;5001;2024;1
8627;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;11/13/2004 12:00:00 AM;170;5001;2024;1
8628;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/07/1988 12:00:00 AM;170;5001;2021;2
8630;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/19/1989 12:00:00 AM;170;5266;2023;2
8631;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;05/20/1991 12:00:00 AM;170;5001;2020;2
8632;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;11/02/1991 12:00:00 AM;170;5001;2024;1
8633;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/21/1994 12:00:00 AM;170;5001;2023;1
8634;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/12/1994 12:00:00 AM;170;5360;2023;1
8635;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/29/1996 12:00:00 AM;170;11001;2022;1
8636;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;02/10/1997 12:00:00 AM;170;5001;2022;2
8637;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/30/1997 12:00:00 AM;170;76001;2022;1
8639;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;04/23/2004 12:00:00 AM;170;5001;2023;1
8640;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/07/2004 12:00:00 AM;170;5240;2023;1
8641;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/13/2004 12:00:00 AM;170;5380;2024;1
8642;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;11/05/2004 12:00:00 AM;170;5001;2022;2
8643;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;04/08/2005 12:00:00 AM;170;5001;2023;2
8644;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;06/23/2005 12:00:00 AM;170;5001;2024;1
8645;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/02/2005 12:00:00 AM;170;5001;2024;1
8646;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;12/27/2005 12:00:00 AM;170;5001;2023;1
8648;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/01/2004 12:00:00 AM;170;5001;2022;2
8649;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;12/20/2004 12:00:00 AM;170;5001;2024;1
8650;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;12/10/2005 12:00:00 AM;170;5001;2023;2
8651;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/28/1998 12:00:00 AM;170;18785;2023;1
8652;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/07/2004 12:00:00 AM;170;5001;2022;2
8653;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;12/19/2005 12:00:00 AM;170;5001;2024;1
8654;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;02/13/2004 12:00:00 AM;170;5001;2023;1
8655;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;03/13/2004 12:00:00 AM;170;5088;2023;2
8657;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;05/24/1986 12:00:00 AM;170;5001;2023;1
8658;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/06/2005 12:00:00 AM;170;5088;2023;1
8659;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/08/1991 12:00:00 AM;170;5088;2023;1
8660;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/19/1993 12:00:00 AM;170;5001;2016;1
8661;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;08/20/1995 12:00:00 AM;170;5234;2023;1
8662;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;03/30/1997 12:00:00 AM;170;5315;2023;1
8663;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/23/1998 12:00:00 AM;170;5088;2022;2
8664;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;01/02/1999 12:00:00 AM;170;52835;2021;2
8666;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;09/14/1999 12:00:00 AM;170;5088;2024;1
8667;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;07/06/2005 12:00:00 AM;170;11001;2023;1
8668;2024;1;3303;1;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;03/27/2004 12:00:00 AM;170;5001;2024;1
8669;2024;1;3303;2;5266;54402;TÉCNICA PROFESIONAL EN PRODUCCIÓN PARA LAS PRÁCTICAS MUSICALES;10/21/2005 12:00:00 AM;170;5001;2023;1
